"item_id","item_name","latitude","longitude","category","sub_category","price_range","specialties","description","cultural_authenticity","historical_significance","keyword_match_count","rating","rating_count","vibes","ambience","images","distance"
125,"Urban Backyard",40.7208064,-73.9966015,"Coffee shop",,"Inexpensive","{Lavender,""Mini Succulent Cupcake in Earl Grey Left and Vegan Dark Chocolate Flavors"",""Ice Ube Latte""}","Urban Backyard is a charming coffee shop in NYC's Nolita offering relaxed vibes with nature-inspired decor, specializing in unique drinks like the lavender and ube lattes, along with artisanal pastries.","Somewhat Authentic","f",,4.8,517,"Chill, Trendy, Quiet","Cozy, Garden, Urban, Artistic, Chic, Serene","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/67553423-e49e-44ab-2929-85b002770d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ca11dbde-d4ad-46f8-712e-b034acdd1900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3dce5f20-a4a5-4750-40ce-d7d1609c5500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/28109140-d0ac-4b50-174e-8344f3c76c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0e713fed-8df3-4361-631e-70c8ee5bcc00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b2d9fc2f-a652-464d-40dc-f4fbcd83d500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/621006bd-c181-4a70-fd0e-34d4c0717600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/69a8357c-5251-4e0e-247c-9242f18e8f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1bd9b753-3f34-4f34-56b1-6a8aa22c3400/public"", ""description"" : """"}]",
127,"Hutch and Waldo",40.7369089,-73.9868416,"Breakfast restaurant, Restaurant, Coffee shop, Cafe, Salad shop, Sandwich shop, Australian restaurant, Açaí shop, Burrito restaurant",,"Moderate","{""Breakfast Burrito"",""Grilled Chicken"",""Chai Granola Bowl""}","Hutch and Waldo is a vibrant and cozy cafe known for its healthy, Australian-inspired breakfast and brunch options, dog-friendly atmosphere, and artisanal coffee. A beloved neighborhood spot perfect for a casual meal or a coffee break.","Somewhat Authentic","f",,4.6,93,"Family-Friendly, Lively, Trendy, Chill","Cozy, Vibrant, Casual, Minimalist, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/23dca10c-eedd-4ed0-9ebd-0ba9c706c600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bb2fe4ba-7331-408d-5379-7801b8a10500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/bf5ea1f6-79d1-41d2-15ed-76f8ab8c3a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4dda3c9d-7dc2-4a21-8521-e5132dbcbc00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3fde92d2-1aba-483c-80b0-bf1838ad8000/public"", ""description"" : """"}]",
130,"Felix Roasting Co.",40.7263662,-74.0088985,"Bar, Restaurant, Coffee shop, Cafe, Cocktail bar",,"Moderate","{}","A beautifully designed coffee shop located within Hotel Hugo, Felix Roasting Co. offers artisanal coffee and pastries, making it a perfect spot for brunch and light meals. Its modern, chic interior is ideal for getting work done or enjoying a relaxing coffee experience.","Authentic","f",,4.3,80,"Quiet, Trendy, Chill","Modern, Chic, Elegant, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/81e593b4-f343-4e6b-ebcd-b241e2129d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0c71bb65-8c4c-4b98-10e5-2d97b9b1a000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cfabfca1-4435-407f-d2aa-736276cdc300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1acfda7c-f305-4f53-5bdb-3fccf26daa00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/476176f1-426d-46bf-c0c3-66aa47374800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/12e7b8a4-6ce2-4ec2-f211-04cf7798ae00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8e4cd6ce-7cc0-4320-5ace-314807e54700/public"", ""description"" : """"}]",
181,"Buunni Coffee - Pinehurst",40.8551985,-73.937742,"Coffee shop",,"Moderate","{}","Buunni Coffee, nestled in Hudson Heights, offers a genuine Ethiopian coffee experience with its ethically sourced beans and personalized coffee blends. Known for its cozy and community-driven atmosphere, it's a perfect spot for coffee aficionados seeking a tranquil place to enjoy exceptional brews and artisanal pastries.","Highly Authentic","f",,4.6,319,"Family-Friendly, Quiet, Chill","Cozy, Casual, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/35657b1b-f0f5-4bad-d195-9a244df6ce00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e1ddff5d-1175-43c3-9149-913fb4424c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f3f1e705-4b39-40bf-ae4e-884d358b4700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a8476293-5b4a-45b7-e960-1a5339871d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52ba19c9-a3fb-4938-64b3-2efb5d5d6b00/public"", ""description"" : """"}]",
185,"Ground Central Coffee Company",40.7638666,-73.9847094,"Coffee shop, Book store",,"Moderate","{""Drip Coffee"",""Cold Brews""}","Ground Central Coffee Company offers a welcoming and cozy atmosphere perfect for coffee enthusiasts and casual visitors. The cafe serves top-notch coffee and delightful pastries in an industrial yet cozy setting, ideal for work or leisure.","Not Authentic","f",,4.5,988,"Chill, Trendy, Family-Friendly","Cozy, Industrial, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a52b9900-09c2-4cb6-c60b-35277abbda00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6c470a27-a8c7-4983-54a3-c73135f35a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7ba6937a-13b5-484e-62a2-a404087ece00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4302525b-f6aa-4b68-625e-fbc84e37e600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a8890e5c-5f91-4e86-e382-36f42c576a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ab92d049-4288-4ca8-647a-0098270a3400/public"", ""description"" : """"}]",
187,"Ground Central Coffee Company",40.7611903,-73.9817874,"Coffee shop",,"Moderate","{}","Ground Central Coffee Company offers a distinct Seattle Grunge and English reading room atmosphere, perfect for enjoying artisanal coffee and pastries in a cozy, inviting space. It's a popular spot for both locals and tourists for its efficient service and relaxing vibe.","Somewhat Authentic","f",,4.4,146,"Chill, Lively","Cozy, Vintage, Casual, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0c7e8473-38d4-4bf7-4aac-b5de82ace900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a22b5405-2e31-422c-d857-a113b29cea00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1ba4a8c5-2a9f-4f73-7226-73a2863da000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/233772f4-0128-4f11-d2d3-44b81a273900/public"", ""description"" : """"}]",
126,"Hutch and Waldo",40.7145817,-74.0170531,"American restaurant, Breakfast restaurant, Restaurant, Coffee shop, Sandwich shop, Coffee roasters, Coffee wholesaler",,"Moderate","{}","Hutch and Waldo offers a vibrant community vibe with artisanal coffee and fresh, generous portions of breakfast and brunch meals, featuring both indoor and patio seating by the water, dog-friendly and with a highly authentic touch.","Authentic","f",,4.9,40,"Family-Friendly, Lively, Chill","Vibrant, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e05f8205-ca9b-4166-ce3e-e964a7d95b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/24a3c922-00b6-4360-7e16-25dd6d7db700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d5d0c674-539e-4bc7-383d-28ddbcab4f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9152e290-62eb-4a3a-6973-8186d66ad800/public"", ""description"" : """"}]",
128,"Hutch and Waldo",40.774862,-73.9542673,"Bakery, Breakfast restaurant, Brunch restaurant, Cafe, Sandwich shop, Coffee roasters, Australian restaurant, Dog cafe, Lunch restaurant",,"Moderate","{}","Hutch and Waldo is an Australian-inspired cafe in the Upper East Side, known for its fresh, authentic menu and laid-back vibe. It offers great coffee and a variety of dishes suitable for any time of the day, with a particularly strong brunch offering.","Authentic","f",,4.3,552,"Family-Friendly, Quiet, Trendy, Chill","Cozy, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/48c2910b-3f3f-4649-d62f-40b57fe55000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e2edf8b4-2fa3-42a1-655c-6172b5c87c00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/39f740f3-c038-48ff-9e27-3800f7c82b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/35e3c643-b391-4c5d-cb26-7d3243fc2300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4abc156f-0726-4257-c562-648a9f2bb300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8d0417ca-0e35-4f32-39d9-9e0f4b735100/public"", ""description"" : """"}]",
189,"Ground Central Coffee Company",40.7568882,-73.9820097,"Coffee shop",,"Inexpensive","{}","Ground Central Coffee Company is a trendy and modern coffee shop located in Midtown Manhattan. Known for its artisanal coffee and pastries, it's a perfect spot for relaxing with a book or getting work done. The decor is stylish and inviting, making it a popular choice for locals and visitors alike.","Not Authentic","f",,4.2,93,"Trendy, Chill","Modern, Casual, Chic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fee44cef-2bf9-4621-36f1-1405a54a7f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/63782163-9b01-4fe8-0661-75d2be661b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4556ccf7-b87b-4b58-4902-ed34a3237a00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/1ebd2985-106d-4c5a-ce6b-6aea71efb900/public"", ""description"" : """"}]",
193,"Cafe Grumpy - Rockefeller Center",40.7593755,-73.9799726,"Coffee shop",,"Moderate","{""Latte Coffee""}","Cafe Grumpy is a trendy, family-friendly coffee shop located in Rockefeller Center, known for its artisanal coffee and open, inviting atmosphere perfect for grabbing a quick yet quality coffee to go.","Highly Authentic","f",,4.8,65,"Family-Friendly, Lively, Trendy, Chill","Cozy, Modern, Casual, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/aac748c0-234a-4aa2-3653-9b2ba03db700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f322dbc6-c64f-40d6-a150-eae1dc1cf100/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/18f53bab-8b85-4d8b-55a5-b18cd67e0d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f16ed201-c405-41c9-32c3-d65350405600/public"", ""description"" : """"}]",
203,"Hungry Ghost Coffee",40.7159847,-73.9594325,"Coffee shop",,"Inexpensive","{}","Hungry Ghost Coffee, known for its expertly crafted Stumptown coffee, offers a minimalist and cozy setting across its Brooklyn and Manhattan locations. Highly regarded for its efficient service and quality beverages, it's perfect for a quick stop or leisurely coffee experience.","Somewhat Authentic","f",,4.4,125,"Family-Friendly, Chill, Trendy","Cozy, Chic, Minimalist","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7e3b3246-da0a-4b60-4219-0da3d9e23500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e970eb26-ad5c-42dc-6121-7f2bb7a10900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/37b4396a-ba3f-4d9e-ccde-446476e01b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/0fa75f83-b2cb-4739-0613-b3b09a723100/public"", ""description"" : """"}]",
204,"Hungry Ghost Coffee — 337 5th Ave.",40.672201,-73.9835277,"Coffee shop",,"Moderate","{}","Hungry Ghost Coffee, established in 2012, offers Stumptown coffee and crafted beverages in a welcoming atmosphere with 12 stores across Brooklyn and Manhattan. Known for their commitment to quality and community feel.","Authentic","f",,4.1,14,"Family-Friendly, Chill","Casual, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/fe244533-201d-4be5-50ac-751512d5c000/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4249cf98-294b-421b-cbaf-de5369fbc300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5d309561-641e-48e6-fa18-6c075d670f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a66e8752-d0e0-46bc-cfe9-d26e40141200/public"", ""description"" : """"}]",
206,"Hungry Ghost Coffee",40.6836036,-73.9682634,"Coffee shop",,"Expensive","{}","Hungry Ghost Coffee, established in 2012, offers Stumptown roasted coffee and the finest cold brew across its Brooklyn and Manhattan locations. The cafe is known for its modern vibe, making it a perfect spot for work and casual meet-ups.","Somewhat Authentic","f",,3.8,41,"Trendy, Chill","Modern, Chic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/18c24d68-0f52-483f-89cc-b83b869dc600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/2f911d7e-2425-4ff8-ecf9-226114c57700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/786f471f-8907-4e72-2f7f-2028c1cba400/public"", ""description"" : """"}]",
190,"Ground Central Coffee Company",40.7474382,-73.9736918,"Coffee shop",,"Inexpensive","{}","Ground Central Coffee Company is a cozy and artistic NYC cafe known for its delicious coffee, great service, and artsy decor. It's a favorite spot for coffee lovers and those looking for a relaxing takeout experience.","Not Authentic","f",,4.5,41,"Trendy, Chill, Quiet","Cozy, Artistic, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/003eb0d6-fcdb-4b8f-0bba-caa7e6aea400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/33e435a6-790e-4172-6123-3096fadd8700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/eb694f14-15c7-405e-5109-623316ca1b00/public"", ""description"" : """"}]",
191,"Ground Central Coffee Company",40.7528853,-73.97482,"Coffee shop",,"Inexpensive","{""Ginger Shot""}","Ground Central Coffee Company, located in the heart of New York City, offers exceptional coffee, a charming vintage atmosphere with comfy seating, and a community vibe perfect for a quick coffee break or a relaxed visit. Known for its friendly service and artistic touches.","Somewhat Authentic","f",,4.7,89,"Chill, Trendy","Cozy, Casual, Vintage","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f838fd4e-2dc7-475f-5500-ffa10b8bef00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ff5f238c-260a-40d5-7ab7-eaf89d236500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/9f7318a9-d5d5-4c41-1f5f-a8d003d60700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/31e35d41-096f-45c1-b6d8-c79e4c424700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/306f9994-c217-41c5-a9b2-498f28032000/public"", ""description"" : """"}]",
194,"Cafe Grumpy",40.7438029,-73.9855747,"Coffee shop, Cafe, Coffee store, Juice shop",,"Inexpensive","{}","Cafe Grumpy, located in New York City, is a cozy coffee haven known for its exceptional espresso drinks and friendly service within a Whole Foods. A perfect spot to work or relax with artisanal coffee options.","Not Authentic","f",,4.8,14,"Chill, Family-Friendly","Casual, Modern","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/89d8e72b-94b6-4d2e-fdb8-6324ae0a6300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/afff2c29-eb00-468e-c386-5200eed85600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/cdd04f78-465c-405e-77f8-319eb9ca9400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/52d81ee8-20fd-4d1d-badb-85eb3fbd7600/public"", ""description"" : """"}]",
196,"Cafe Grumpy - Grand Central Terminal",40.7521426,-73.9758266,"Coffee shop, Cafe",,"Moderate","{}","Cafe Grumpy in Grand Central offers excellent traditional and specialty coffees amidst a modern and cozy setting, perfect for grabbing a light bite and people-watching.","Somewhat Authentic","f",,4.4,660,"Family-Friendly, Chill","Cozy, Modern, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/a58a3037-1c26-4b38-2d60-ffd00ef3c300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/4a57de2b-416b-47a0-f03d-a375f5e8c600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/72beeb1d-da5d-4408-bbbb-e73414d86d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/8dca5f55-c516-4b32-5e8b-6d9009aa7f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7e571c4d-a9dc-4302-78b2-a6a31d426900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d4d8ff5b-3944-46ac-7913-660f2802e400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/047b6793-ca5a-49e0-d9f0-2ed36aff7c00/public"", ""description"" : """"}]",
205,"Hungry Ghost",40.6765152,-73.9716904,"Restaurant, Coffee shop, Cafe",,"Inexpensive","{}","Hungry Ghost is a cozy and lively coffee shop in Brooklyn, known for serving quality Stumptown coffee and a selection of vegan pastries. Ideal for a quick stop or grabbing a coffee on your way to Prospect Park.","Authentic","f",,4.3,291,"Family-Friendly, Lively, Chill","Cozy, Casual, Urban","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/de9449c2-bad7-42e6-b891-64dafcda0e00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/202e371c-677d-42cd-c115-3669bb238400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/25970c90-fa6c-40f5-7e90-82178b51a900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/029bfe32-9683-4d04-50ed-a24e336e2b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f14d7887-8c3d-4419-88a9-1eda09461800/public"", ""description"" : """"}]",
207,"Hungry Ghost Coffee",40.7153096,-74.0074639,"Coffee shop",,"Inexpensive","{""Banana Bread""}","Hungry Ghost Coffee offers expertly crafted Stumptown coffee and a quiet, cozy atmosphere perfect for a quick coffee break or to enjoy watching the world go by.","Authentic","f",,4.5,158,"Quiet, Chill, Trendy","Cozy, Modern, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/5cd17e03-0374-4b44-d3aa-cc5222c7f300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/47b64907-92fc-42f4-dbb3-6bf0d6661d00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/e416192f-a10c-4a76-9043-84ba0806f700/public"", ""description"" : """"}]",
208,"Hungry Ghost Coffee",40.6723139,-73.9772867,"Coffee shop",,"Moderate","{Bakery,""Butter Croissant and Iced Oat Mocha""}","Hungry Ghost Coffee is a trendy coffee shop chain in Brooklyn and Manhattan known for its Stumptown coffee, chic interiors, and being a perfect spot for coffee breaks and getting work done.","Authentic","f",,4.3,178,,,"[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/745f3468-0957-4bf4-bc91-ee8a9792e400/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b4372805-a868-416d-fac0-55ddf191fb00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/dd9a2d24-5a66-486b-74d4-deaa464ff600/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/65cf85b6-b7e6-44f9-1865-89d9d52ea300/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6d4a6fe0-7963-4cf8-220a-bacd3ef0e900/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b10cee69-0688-4f98-a1d6-685eda875000/public"", ""description"" : """"}]",
210,"Hungry Ghost Coffee",40.7146326,-73.9450735,"Coffee shop",,"Inexpensive","{}","Hungry Ghost Coffee offers a cozy and spacious atmosphere for coffee lovers featuring Stumptown coffee, making it ideal for both leisure and work.","Somewhat Authentic","f",,4.4,272,"Chill, Quiet, Trendy","Modern, Cozy, Casual","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/ae87af34-6ff5-4f3d-11c2-8f6cfc53ad00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3514f03c-ceb8-4af9-0f9d-0da221bd8b00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/6b7d0a26-e7a5-4955-1038-ce7b03842f00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7ece184a-8486-471a-c6e5-f80309646800/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/d780f3cd-e504-4071-8b1e-2bd7c94e4500/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/3cb5f6b0-a98c-4c29-978e-f993bd146200/public"", ""description"" : """"}]",
198,"Cafe Grumpy - Park Slope",40.6652361,-73.9826702,"Coffee shop, Espresso bar",,"Inexpensive","{}","Cafe Grumpy in Park Slope offers a cozy atmosphere with exceptional coffee and pastries, known for its locally roasted beans and unique drinks. It's a community staple with artistic decor and friendly service, perfect for coffee enthusiasts.","Highly Authentic","f",,4.5,264,"Family-Friendly, Chill","Cozy, Casual, Artistic","[{""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/b3bd98b7-a674-4757-8374-04d274458700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/148e5b30-7903-491d-6d91-2ba2a46f7700/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/37b97de9-bcfa-42e3-ada9-06a9e2d4d200/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/7e0b4473-6006-4786-fce2-5e77d1afba00/public"", ""description"" : """"}, {""url"" : ""https://imagedelivery.net/Kyt3Blmu7_fj4L_FEyUy5Q/f4f0efe1-a1ac-4195-915b-35baa84e4100/public"", ""description"" : """"}]",
